agency_cd,location_id,datetime,parameter_cd,parameter_value
CDEC,VIN,1998-06-03T07:00:00Z,NA,34359
CDEC,VIN,1998-06-04T07:00:00Z,NA,34470
CDEC,VIN,1998-06-05T07:00:00Z,NA,31502
CDEC,VIN,1998-06-06T07:00:00Z,NA,29375
CDEC,VIN,1998-06-07T07:00:00Z,NA,28284
CDEC,VIN,1998-06-08T07:00:00Z,NA,26554
CDEC,VIN,1998-06-09T07:00:00Z,NA,25452
CDEC,VIN,1998-06-10T07:00:00Z,NA,23591
CDEC,VIN,1998-06-11T07:00:00Z,NA,27797
CDEC,VIN,1998-06-12T07:00:00Z,NA,25518
CDEC,VIN,1998-06-13T07:00:00Z,NA,25106
CDEC,VIN,1998-06-14T07:00:00Z,NA,24327
CDEC,VIN,1998-06-15T07:00:00Z,NA,22884
CDEC,VIN,1998-06-16T07:00:00Z,NA,22924
CDEC,VIN,1998-06-17T07:00:00Z,NA,22839
CDEC,VIN,1998-06-18T07:00:00Z,NA,22597
CDEC,VIN,1998-06-19T07:00:00Z,NA,22358
CDEC,VIN,1998-06-20T07:00:00Z,NA,22040
CDEC,VIN,1998-06-21T07:00:00Z,NA,21657
CDEC,VIN,1998-06-22T07:00:00Z,NA,21552
CDEC,VIN,1998-06-23T07:00:00Z,NA,21315
CDEC,VIN,1998-06-24T07:00:00Z,NA,20872
CDEC,VIN,1998-06-25T07:00:00Z,NA,20539
CDEC,VIN,1998-06-26T07:00:00Z,NA,20483
CDEC,VIN,1998-06-27T07:00:00Z,NA,19899
CDEC,VIN,1998-06-28T07:00:00Z,NA,19715
CDEC,VIN,1998-06-29T07:00:00Z,NA,19513
CDEC,VIN,1998-06-30T07:00:00Z,NA,19461
CDEC,VIN,1998-07-01T07:00:00Z,NA,19183
CDEC,VIN,1998-07-02T07:00:00Z,NA,19035
CDEC,VIN,1998-07-03T07:00:00Z,NA,18885
CDEC,VIN,1998-07-04T07:00:00Z,NA,18784
CDEC,VIN,1998-07-05T07:00:00Z,NA,18976
CDEC,VIN,1998-07-06T07:00:00Z,NA,19180
CDEC,VIN,1998-07-07T07:00:00Z,NA,19312
CDEC,VIN,1998-07-08T07:00:00Z,NA,19109
CDEC,VIN,1998-07-09T07:00:00Z,NA,18926
CDEC,VIN,1998-07-10T07:00:00Z,NA,18838
CDEC,VIN,1998-07-11T07:00:00Z,NA,18226
CDEC,VIN,1998-07-12T07:00:00Z,NA,18144
CDEC,VIN,1998-07-13T07:00:00Z,NA,18063
CDEC,VIN,1998-07-14T07:00:00Z,NA,17720
CDEC,VIN,1998-07-15T07:00:00Z,NA,17832
CDEC,VIN,1998-07-16T07:00:00Z,NA,17546
CDEC,VIN,1998-07-17T07:00:00Z,NA,17345
CDEC,VIN,1998-07-18T07:00:00Z,NA,17637
CDEC,VIN,1998-07-19T07:00:00Z,NA,17182
CDEC,VIN,1998-07-20T07:00:00Z,NA,17531
CDEC,VIN,1998-07-21T07:00:00Z,NA,17441
CDEC,VIN,1998-07-22T07:00:00Z,NA,17182
CDEC,VIN,1998-07-23T07:00:00Z,NA,17204
CDEC,VIN,1998-07-24T07:00:00Z,NA,17388
CDEC,VIN,1998-07-25T07:00:00Z,NA,17175
CDEC,VIN,1998-07-26T07:00:00Z,NA,17005
CDEC,VIN,1998-07-27T07:00:00Z,NA,17082
CDEC,VIN,1998-07-28T07:00:00Z,NA,16962
CDEC,VIN,1998-07-29T07:00:00Z,NA,16928
CDEC,VIN,1998-07-30T07:00:00Z,NA,16883
CDEC,VIN,1998-07-31T07:00:00Z,NA,16765
CDEC,VIN,1998-08-01T07:00:00Z,NA,16683
CDEC,VIN,1998-08-02T07:00:00Z,NA,16569
CDEC,VIN,1998-08-03T07:00:00Z,NA,16493
CDEC,VIN,1998-08-04T07:00:00Z,NA,16550
CDEC,VIN,1998-08-05T07:00:00Z,NA,16427
CDEC,VIN,1998-08-06T07:00:00Z,NA,16326
CDEC,VIN,1998-08-07T07:00:00Z,NA,16161
CDEC,VIN,1998-08-08T07:00:00Z,NA,16213
CDEC,VIN,1998-08-09T07:00:00Z,NA,16318
CDEC,VIN,1998-08-10T07:00:00Z,NA,16368
CDEC,VIN,1998-08-11T07:00:00Z,NA,16498
CDEC,VIN,1998-08-12T07:00:00Z,NA,NA
CDEC,VIN,1998-08-13T07:00:00Z,NA,16227
CDEC,VIN,1998-08-14T07:00:00Z,NA,16047
CDEC,VIN,1998-08-15T07:00:00Z,NA,16123
CDEC,VIN,1998-08-16T07:00:00Z,NA,16297
CDEC,VIN,1998-08-17T07:00:00Z,NA,16398
CDEC,VIN,1998-08-18T07:00:00Z,NA,16415
CDEC,VIN,1998-08-19T07:00:00Z,NA,16294
CDEC,VIN,1998-08-20T07:00:00Z,NA,16171
CDEC,VIN,1998-08-21T07:00:00Z,NA,16215
CDEC,VIN,1998-08-22T07:00:00Z,NA,16223
CDEC,VIN,1998-08-23T07:00:00Z,NA,16246
CDEC,VIN,1998-08-24T07:00:00Z,NA,15565
CDEC,VIN,1998-08-25T07:00:00Z,NA,15056
CDEC,VIN,1998-08-26T07:00:00Z,NA,14514
CDEC,VIN,1998-08-27T07:00:00Z,NA,14366
CDEC,VIN,1998-08-28T07:00:00Z,NA,14259
CDEC,VIN,1998-08-29T07:00:00Z,NA,14121
CDEC,VIN,1998-08-30T07:00:00Z,NA,14133
CDEC,VIN,1998-08-31T07:00:00Z,NA,14225
CDEC,VIN,1998-09-01T07:00:00Z,NA,14295
CDEC,VIN,1998-09-02T07:00:00Z,NA,13960
CDEC,VIN,1998-09-03T07:00:00Z,NA,14057
CDEC,VIN,1998-09-04T07:00:00Z,NA,14297
CDEC,VIN,1998-09-05T07:00:00Z,NA,13964
CDEC,VIN,1998-09-06T07:00:00Z,NA,14014
CDEC,VIN,1998-09-07T07:00:00Z,NA,14093
CDEC,VIN,1998-09-08T07:00:00Z,NA,13575
CDEC,VIN,1998-09-09T07:00:00Z,NA,13544
CDEC,VIN,1998-09-10T07:00:00Z,NA,13023
CDEC,VIN,1998-09-11T07:00:00Z,NA,12712
CDEC,VIN,1998-09-12T07:00:00Z,NA,12580
CDEC,VIN,1998-09-13T07:00:00Z,NA,12176
CDEC,VIN,1998-09-14T07:00:00Z,NA,12061
CDEC,VIN,1998-09-15T07:00:00Z,NA,12694
CDEC,VIN,1998-09-16T07:00:00Z,NA,12505
CDEC,VIN,1998-09-17T07:00:00Z,NA,12166
CDEC,VIN,1998-09-18T07:00:00Z,NA,12024
CDEC,VIN,1998-09-19T07:00:00Z,NA,11523
CDEC,VIN,1998-09-20T07:00:00Z,NA,11184
CDEC,VIN,1998-09-21T07:00:00Z,NA,11295
CDEC,VIN,1998-09-22T07:00:00Z,NA,11235
CDEC,VIN,1998-09-23T07:00:00Z,NA,11063
CDEC,VIN,1998-09-24T07:00:00Z,NA,10547
CDEC,VIN,1998-09-25T07:00:00Z,NA,10662
CDEC,VIN,1998-09-26T07:00:00Z,NA,10614
CDEC,VIN,1998-09-27T07:00:00Z,NA,10427
CDEC,VIN,1998-09-28T07:00:00Z,NA,10427
CDEC,VIN,1998-09-29T07:00:00Z,NA,10070
CDEC,VIN,1998-09-30T07:00:00Z,NA,9987
CDEC,VIN,1998-10-01T07:00:00Z,NA,9945
CDEC,VIN,1998-10-02T07:00:00Z,NA,9611
CDEC,VIN,1998-10-03T07:00:00Z,NA,9574
CDEC,VIN,1998-10-04T07:00:00Z,NA,9567
CDEC,VIN,1998-10-05T07:00:00Z,NA,9525
CDEC,VIN,1998-10-06T07:00:00Z,NA,9593
CDEC,VIN,1998-10-07T07:00:00Z,NA,9667
CDEC,VIN,1998-10-08T07:00:00Z,NA,9566
CDEC,VIN,1998-10-09T07:00:00Z,NA,9299
CDEC,VIN,1998-10-10T07:00:00Z,NA,9363
CDEC,VIN,1998-10-11T07:00:00Z,NA,9191
CDEC,VIN,1998-10-12T07:00:00Z,NA,8902
CDEC,VIN,1998-10-13T07:00:00Z,NA,8709
CDEC,VIN,1998-10-14T07:00:00Z,NA,8507
CDEC,VIN,1998-10-15T07:00:00Z,NA,8363
CDEC,VIN,1998-10-16T07:00:00Z,NA,8238
CDEC,VIN,1998-10-17T07:00:00Z,NA,8207
CDEC,VIN,1998-10-18T07:00:00Z,NA,8225
CDEC,VIN,1998-10-19T07:00:00Z,NA,8203
CDEC,VIN,1998-10-20T07:00:00Z,NA,8192
CDEC,VIN,1998-10-21T07:00:00Z,NA,8132
CDEC,VIN,1998-10-22T07:00:00Z,NA,8028
CDEC,VIN,1998-10-23T07:00:00Z,NA,8036
CDEC,VIN,1998-10-24T07:00:00Z,NA,8499
CDEC,VIN,1998-10-25T07:00:00Z,NA,9014
CDEC,VIN,1998-10-26T08:00:00Z,NA,8671
CDEC,VIN,1998-10-27T08:00:00Z,NA,8639
CDEC,VIN,1998-10-28T08:00:00Z,NA,8547
CDEC,VIN,1998-10-29T08:00:00Z,NA,8478
CDEC,VIN,1998-10-30T08:00:00Z,NA,8473
CDEC,VIN,1998-10-31T08:00:00Z,NA,8497
CDEC,VIN,1998-11-01T08:00:00Z,NA,8533
CDEC,VIN,1998-11-02T08:00:00Z,NA,8473
CDEC,VIN,1998-11-03T08:00:00Z,NA,8594
CDEC,VIN,1998-11-04T08:00:00Z,NA,8642
CDEC,VIN,1998-11-05T08:00:00Z,NA,8613
CDEC,VIN,1998-11-06T08:00:00Z,NA,8776
CDEC,VIN,1998-11-07T08:00:00Z,NA,9854
CDEC,VIN,1998-11-08T08:00:00Z,NA,10672
CDEC,VIN,1998-11-09T08:00:00Z,NA,10094
CDEC,VIN,1998-11-10T08:00:00Z,NA,9727
CDEC,VIN,1998-11-11T08:00:00Z,NA,NA
CDEC,VIN,1998-11-12T08:00:00Z,NA,10318
CDEC,VIN,1998-11-13T08:00:00Z,NA,10984
CDEC,VIN,1998-11-14T08:00:00Z,NA,11689
CDEC,VIN,1998-11-15T08:00:00Z,NA,11782
CDEC,VIN,1998-11-16T08:00:00Z,NA,11786
CDEC,VIN,1998-11-17T08:00:00Z,NA,13761
CDEC,VIN,1998-11-18T08:00:00Z,NA,17614
CDEC,VIN,1998-11-19T08:00:00Z,NA,17421
CDEC,VIN,1998-11-20T08:00:00Z,NA,16820
CDEC,VIN,1998-11-21T08:00:00Z,NA,16494
CDEC,VIN,1998-11-22T08:00:00Z,NA,21419
CDEC,VIN,1998-11-23T08:00:00Z,NA,23134
CDEC,VIN,1998-11-24T08:00:00Z,NA,31064
CDEC,VIN,1998-11-25T08:00:00Z,NA,20808
CDEC,VIN,1998-11-26T08:00:00Z,NA,19725
CDEC,VIN,1998-11-27T08:00:00Z,NA,27284
CDEC,VIN,1998-11-28T08:00:00Z,NA,21213
CDEC,VIN,1998-11-29T08:00:00Z,NA,20435
CDEC,VIN,1998-11-30T08:00:00Z,NA,45492
CDEC,VIN,1998-12-01T08:00:00Z,NA,40608
CDEC,VIN,1998-12-02T08:00:00Z,NA,26220
CDEC,VIN,1998-12-03T08:00:00Z,NA,39097
CDEC,VIN,1998-12-04T08:00:00Z,NA,30976
CDEC,VIN,1998-12-05T08:00:00Z,NA,29952
CDEC,VIN,1998-12-06T08:00:00Z,NA,32184
CDEC,VIN,1998-12-07T08:00:00Z,NA,31174
CDEC,VIN,1998-12-08T08:00:00Z,NA,30688
CDEC,VIN,1998-12-09T08:00:00Z,NA,30549
CDEC,VIN,1998-12-10T08:00:00Z,NA,26606
CDEC,VIN,1998-12-11T08:00:00Z,NA,26426
CDEC,VIN,1998-12-12T08:00:00Z,NA,26057
CDEC,VIN,1998-12-13T08:00:00Z,NA,25441
CDEC,VIN,1998-12-14T08:00:00Z,NA,27231
CDEC,VIN,1998-12-15T08:00:00Z,NA,21454
CDEC,VIN,1998-12-16T08:00:00Z,NA,19928
CDEC,VIN,1998-12-17T08:00:00Z,NA,19531
CDEC,VIN,1998-12-18T08:00:00Z,NA,19126
CDEC,VIN,1998-12-19T08:00:00Z,NA,18337
CDEC,VIN,1998-12-20T08:00:00Z,NA,16562
CDEC,VIN,1998-12-21T08:00:00Z,NA,14729
CDEC,VIN,1998-12-22T08:00:00Z,NA,12949
CDEC,VIN,1998-12-23T08:00:00Z,NA,11642
CDEC,VIN,1998-12-24T08:00:00Z,NA,10667
CDEC,VIN,1998-12-25T08:00:00Z,NA,10536
CDEC,VIN,1998-12-26T08:00:00Z,NA,10502
CDEC,VIN,1998-12-27T08:00:00Z,NA,10412
CDEC,VIN,1998-12-28T08:00:00Z,NA,10428
CDEC,VIN,1998-12-29T08:00:00Z,NA,10321
CDEC,VIN,1998-12-30T08:00:00Z,NA,9551
CDEC,VIN,1998-12-31T08:00:00Z,NA,9323
CDEC,VIN,1999-01-01T08:00:00Z,NA,9180
CDEC,VIN,1999-01-02T08:00:00Z,NA,9095
CDEC,VIN,1999-01-03T08:00:00Z,NA,8981
CDEC,VIN,1999-01-04T08:00:00Z,NA,8960
CDEC,VIN,1999-01-05T08:00:00Z,NA,8941
CDEC,VIN,1999-01-06T08:00:00Z,NA,8920
CDEC,VIN,1999-01-07T08:00:00Z,NA,8897
CDEC,VIN,1999-01-08T08:00:00Z,NA,8794
CDEC,VIN,1999-01-09T08:00:00Z,NA,8719
CDEC,VIN,1999-01-10T08:00:00Z,NA,8731
CDEC,VIN,1999-01-11T08:00:00Z,NA,8785
CDEC,VIN,1999-01-12T08:00:00Z,NA,8728
CDEC,VIN,1999-01-13T08:00:00Z,NA,8695
CDEC,VIN,1999-01-14T08:00:00Z,NA,8697
CDEC,VIN,1999-01-15T08:00:00Z,NA,8764
CDEC,VIN,1999-01-16T08:00:00Z,NA,9070
CDEC,VIN,1999-01-17T08:00:00Z,NA,9562
CDEC,VIN,1999-01-18T08:00:00Z,NA,16178
CDEC,VIN,1999-01-19T08:00:00Z,NA,15678
CDEC,VIN,1999-01-20T08:00:00Z,NA,14307
CDEC,VIN,1999-01-21T08:00:00Z,NA,21420
CDEC,VIN,1999-01-22T08:00:00Z,NA,21610
CDEC,VIN,1999-01-23T08:00:00Z,NA,28957
CDEC,VIN,1999-01-24T08:00:00Z,NA,26831
CDEC,VIN,1999-01-25T08:00:00Z,NA,22749
CDEC,VIN,1999-01-26T08:00:00Z,NA,20952
CDEC,VIN,1999-01-27T08:00:00Z,NA,18869
CDEC,VIN,1999-01-28T08:00:00Z,NA,16514
CDEC,VIN,1999-01-29T08:00:00Z,NA,13732
CDEC,VIN,1999-01-30T08:00:00Z,NA,11802
CDEC,VIN,1999-01-31T08:00:00Z,NA,10773
CDEC,VIN,1999-02-01T08:00:00Z,NA,10542
CDEC,VIN,1999-02-02T08:00:00Z,NA,10001
CDEC,VIN,1999-02-03T08:00:00Z,NA,9554
CDEC,VIN,1999-02-04T08:00:00Z,NA,8997
CDEC,VIN,1999-02-05T08:00:00Z,NA,17041
CDEC,VIN,1999-02-06T08:00:00Z,NA,21080
CDEC,VIN,1999-02-07T08:00:00Z,NA,50719
CDEC,VIN,1999-02-08T08:00:00Z,NA,39506
CDEC,VIN,1999-02-09T08:00:00Z,NA,60945
CDEC,VIN,1999-02-10T08:00:00Z,NA,40319
CDEC,VIN,1999-02-11T08:00:00Z,NA,27890
CDEC,VIN,1999-02-12T08:00:00Z,NA,28173
CDEC,VIN,1999-02-13T08:00:00Z,NA,27724
CDEC,VIN,1999-02-14T08:00:00Z,NA,27308
CDEC,VIN,1999-02-15T08:00:00Z,NA,28346
CDEC,VIN,1999-02-16T08:00:00Z,NA,34772
CDEC,VIN,1999-02-17T08:00:00Z,NA,58884
CDEC,VIN,1999-02-18T08:00:00Z,NA,48063
CDEC,VIN,1999-02-19T08:00:00Z,NA,47142
CDEC,VIN,1999-02-20T08:00:00Z,NA,40525
CDEC,VIN,1999-02-21T08:00:00Z,NA,60831
CDEC,VIN,1999-02-22T08:00:00Z,NA,43170
CDEC,VIN,1999-02-23T08:00:00Z,NA,35954
CDEC,VIN,1999-02-24T08:00:00Z,NA,33311
CDEC,VIN,1999-02-25T08:00:00Z,NA,38458
CDEC,VIN,1999-02-26T08:00:00Z,NA,38991
CDEC,VIN,1999-02-27T08:00:00Z,NA,39772
CDEC,VIN,1999-02-28T08:00:00Z,NA,40368
CDEC,VIN,1999-03-01T08:00:00Z,NA,50210
CDEC,VIN,1999-03-02T08:00:00Z,NA,43774
CDEC,VIN,1999-03-03T08:00:00Z,NA,44072
CDEC,VIN,1999-03-04T08:00:00Z,NA,42175
CDEC,VIN,1999-03-05T08:00:00Z,NA,41628
CDEC,VIN,1999-03-06T08:00:00Z,NA,40100
CDEC,VIN,1999-03-07T08:00:00Z,NA,39524
CDEC,VIN,1999-03-08T08:00:00Z,NA,38699
CDEC,VIN,1999-03-09T08:00:00Z,NA,42639
CDEC,VIN,1999-03-10T08:00:00Z,NA,41653
CDEC,VIN,1999-03-11T08:00:00Z,NA,39686
CDEC,VIN,1999-03-12T08:00:00Z,NA,36616
CDEC,VIN,1999-03-13T08:00:00Z,NA,32228
CDEC,VIN,1999-03-14T08:00:00Z,NA,28496
CDEC,VIN,1999-03-15T08:00:00Z,NA,27375
CDEC,VIN,1999-03-16T08:00:00Z,NA,24158
CDEC,VIN,1999-03-17T08:00:00Z,NA,22673
CDEC,VIN,1999-03-18T08:00:00Z,NA,21886
CDEC,VIN,1999-03-19T08:00:00Z,NA,19616
CDEC,VIN,1999-03-20T08:00:00Z,NA,17234
CDEC,VIN,1999-03-21T08:00:00Z,NA,16526
CDEC,VIN,1999-03-22T08:00:00Z,NA,13957
CDEC,VIN,1999-03-23T08:00:00Z,NA,12360
CDEC,VIN,1999-03-24T08:00:00Z,NA,15278
CDEC,VIN,1999-03-25T08:00:00Z,NA,39315
CDEC,VIN,1999-03-26T08:00:00Z,NA,24269
CDEC,VIN,1999-03-27T08:00:00Z,NA,18855
CDEC,VIN,1999-03-28T08:00:00Z,NA,15297
CDEC,VIN,1999-03-29T08:00:00Z,NA,13974
CDEC,VIN,1999-03-30T08:00:00Z,NA,12826
CDEC,VIN,1999-03-31T08:00:00Z,NA,12494
CDEC,VIN,1999-04-01T08:00:00Z,NA,11721
CDEC,VIN,1999-04-02T08:00:00Z,NA,10890
CDEC,VIN,1999-04-03T08:00:00Z,NA,10376
CDEC,VIN,1999-04-04T08:00:00Z,NA,10057
CDEC,VIN,1999-04-05T07:00:00Z,NA,9967
CDEC,VIN,1999-04-06T07:00:00Z,NA,11489
CDEC,VIN,1999-04-07T07:00:00Z,NA,10585
CDEC,VIN,1999-04-08T07:00:00Z,NA,10194
CDEC,VIN,1999-04-09T07:00:00Z,NA,11084
CDEC,VIN,1999-04-10T07:00:00Z,NA,12437
CDEC,VIN,1999-04-11T07:00:00Z,NA,19374
CDEC,VIN,1999-04-12T07:00:00Z,NA,18398
CDEC,VIN,1999-04-13T07:00:00Z,NA,16377
CDEC,VIN,1999-04-14T07:00:00Z,NA,17817
CDEC,VIN,1999-04-15T07:00:00Z,NA,17726
CDEC,VIN,1999-04-16T07:00:00Z,NA,17687
CDEC,VIN,1999-04-17T07:00:00Z,NA,17832
CDEC,VIN,1999-04-18T07:00:00Z,NA,18115
CDEC,VIN,1999-04-19T07:00:00Z,NA,18173
CDEC,VIN,1999-04-20T07:00:00Z,NA,17517
CDEC,VIN,1999-04-21T07:00:00Z,NA,15466
CDEC,VIN,1999-04-22T07:00:00Z,NA,14443
CDEC,VIN,1999-04-23T07:00:00Z,NA,13843
CDEC,VIN,1999-04-24T07:00:00Z,NA,13330
CDEC,VIN,1999-04-25T07:00:00Z,NA,13298
CDEC,VIN,1999-04-26T07:00:00Z,NA,13617
CDEC,VIN,1999-04-27T07:00:00Z,NA,13923
CDEC,VIN,1999-04-28T07:00:00Z,NA,13460
CDEC,VIN,1999-04-29T07:00:00Z,NA,13965
CDEC,VIN,1999-04-30T07:00:00Z,NA,13599
CDEC,VIN,1999-05-01T07:00:00Z,NA,13661
CDEC,VIN,1999-05-02T07:00:00Z,NA,13835
CDEC,VIN,1999-05-03T07:00:00Z,NA,14116
CDEC,VIN,1999-05-04T07:00:00Z,NA,13682
CDEC,VIN,1999-05-05T07:00:00Z,NA,13082
CDEC,VIN,1999-05-06T07:00:00Z,NA,13294
CDEC,VIN,1999-05-07T07:00:00Z,NA,14203
CDEC,VIN,1999-05-08T07:00:00Z,NA,14013
CDEC,VIN,1999-05-09T07:00:00Z,NA,13775
CDEC,VIN,1999-05-10T07:00:00Z,NA,13537
CDEC,VIN,1999-05-11T07:00:00Z,NA,13355
CDEC,VIN,1999-05-12T07:00:00Z,NA,13562
CDEC,VIN,1999-05-13T07:00:00Z,NA,13256
CDEC,VIN,1999-05-14T07:00:00Z,NA,12341
CDEC,VIN,1999-05-15T07:00:00Z,NA,10907
CDEC,VIN,1999-05-16T07:00:00Z,NA,11331
CDEC,VIN,1999-05-17T07:00:00Z,NA,10519
CDEC,VIN,1999-05-18T07:00:00Z,NA,10323
CDEC,VIN,1999-05-19T07:00:00Z,NA,10127
CDEC,VIN,1999-05-20T07:00:00Z,NA,10160
CDEC,VIN,1999-05-21T07:00:00Z,NA,10510
CDEC,VIN,1999-05-22T07:00:00Z,NA,11134
CDEC,VIN,1999-05-23T07:00:00Z,NA,12164
CDEC,VIN,1999-05-24T07:00:00Z,NA,12094
CDEC,VIN,1999-05-25T07:00:00Z,NA,11501
CDEC,VIN,1999-05-26T07:00:00Z,NA,11638
CDEC,VIN,1999-05-27T07:00:00Z,NA,12033
CDEC,VIN,1999-05-28T07:00:00Z,NA,13143
CDEC,VIN,1999-05-29T07:00:00Z,NA,14297
CDEC,VIN,1999-05-30T07:00:00Z,NA,14324
CDEC,VIN,1999-05-31T07:00:00Z,NA,13551
CDEC,VIN,1999-06-01T07:00:00Z,NA,13345
CDEC,VIN,1999-06-02T07:00:00Z,NA,13651
CDEC,VIN,1999-06-03T07:00:00Z,NA,14217
CDEC,VIN,1999-06-04T07:00:00Z,NA,14628
CDEC,VIN,1999-06-05T07:00:00Z,NA,14193
CDEC,VIN,1999-06-06T07:00:00Z,NA,13113
CDEC,VIN,1999-06-07T07:00:00Z,NA,12705
CDEC,VIN,1999-06-08T07:00:00Z,NA,12341
CDEC,VIN,1999-06-09T07:00:00Z,NA,12168
CDEC,VIN,1999-06-10T07:00:00Z,NA,11981
CDEC,VIN,1999-06-11T07:00:00Z,NA,11652
CDEC,VIN,1999-06-12T07:00:00Z,NA,11535
CDEC,VIN,1999-06-13T07:00:00Z,NA,11410
CDEC,VIN,1999-06-14T07:00:00Z,NA,11528
CDEC,VIN,1999-06-15T07:00:00Z,NA,12095
CDEC,VIN,1999-06-16T07:00:00Z,NA,11979
CDEC,VIN,1999-06-17T07:00:00Z,NA,11997
CDEC,VIN,1999-06-18T07:00:00Z,NA,12217
CDEC,VIN,1999-06-19T07:00:00Z,NA,12425
CDEC,VIN,1999-06-20T07:00:00Z,NA,12609
CDEC,VIN,1999-06-21T07:00:00Z,NA,12892
CDEC,VIN,1999-06-22T07:00:00Z,NA,12783
CDEC,VIN,1999-06-23T07:00:00Z,NA,12985
CDEC,VIN,1999-06-24T07:00:00Z,NA,13903
CDEC,VIN,1999-06-25T07:00:00Z,NA,13484
CDEC,VIN,1999-06-26T07:00:00Z,NA,13669
CDEC,VIN,1999-06-27T07:00:00Z,NA,13826
CDEC,VIN,1999-06-28T07:00:00Z,NA,14312
CDEC,VIN,1999-06-29T07:00:00Z,NA,14159
CDEC,VIN,1999-06-30T07:00:00Z,NA,13656
CDEC,VIN,1999-07-01T07:00:00Z,NA,13096
CDEC,VIN,1999-07-02T07:00:00Z,NA,12866
CDEC,VIN,1999-07-03T07:00:00Z,NA,12648
CDEC,VIN,1999-07-04T07:00:00Z,NA,12746
CDEC,VIN,1999-07-05T07:00:00Z,NA,12840
CDEC,VIN,1999-07-06T07:00:00Z,NA,12830
CDEC,VIN,1999-07-07T07:00:00Z,NA,12873
CDEC,VIN,1999-07-08T07:00:00Z,NA,12757
CDEC,VIN,1999-07-09T07:00:00Z,NA,12623
CDEC,VIN,1999-07-10T07:00:00Z,NA,12557
CDEC,VIN,1999-07-11T07:00:00Z,NA,12829
CDEC,VIN,1999-07-12T07:00:00Z,NA,12750
CDEC,VIN,1999-07-13T07:00:00Z,NA,13292
CDEC,VIN,1999-07-14T07:00:00Z,NA,13325
CDEC,VIN,1999-07-15T07:00:00Z,NA,13253
CDEC,VIN,1999-07-16T07:00:00Z,NA,13280
CDEC,VIN,1999-07-17T07:00:00Z,NA,13420
CDEC,VIN,1999-07-18T07:00:00Z,NA,13719
CDEC,VIN,1999-07-19T07:00:00Z,NA,13758
CDEC,VIN,1999-07-20T07:00:00Z,NA,13438
CDEC,VIN,1999-07-21T07:00:00Z,NA,13390
CDEC,VIN,1999-07-22T07:00:00Z,NA,12704
CDEC,VIN,1999-07-23T07:00:00Z,NA,12735
CDEC,VIN,1999-07-24T07:00:00Z,NA,12773
CDEC,VIN,1999-07-25T07:00:00Z,NA,12894
CDEC,VIN,1999-07-26T07:00:00Z,NA,12645
CDEC,VIN,1999-07-27T07:00:00Z,NA,12506
CDEC,VIN,1999-07-28T07:00:00Z,NA,12321
CDEC,VIN,1999-07-29T07:00:00Z,NA,12258
CDEC,VIN,1999-07-30T07:00:00Z,NA,12292
CDEC,VIN,1999-07-31T07:00:00Z,NA,12380
CDEC,VIN,1999-08-01T07:00:00Z,NA,12426
CDEC,VIN,1999-08-02T07:00:00Z,NA,12000
CDEC,VIN,1999-08-03T07:00:00Z,NA,11958
CDEC,VIN,1999-08-04T07:00:00Z,NA,11846
CDEC,VIN,1999-08-05T07:00:00Z,NA,11111
CDEC,VIN,1999-08-06T07:00:00Z,NA,10687
CDEC,VIN,1999-08-07T07:00:00Z,NA,10176
CDEC,VIN,1999-08-08T07:00:00Z,NA,9883
CDEC,VIN,1999-08-09T07:00:00Z,NA,9970
CDEC,VIN,1999-08-10T07:00:00Z,NA,9844
CDEC,VIN,1999-08-11T07:00:00Z,NA,9466
CDEC,VIN,1999-08-12T07:00:00Z,NA,9443
CDEC,VIN,1999-08-13T07:00:00Z,NA,9040
CDEC,VIN,1999-08-14T07:00:00Z,NA,9101
CDEC,VIN,1999-08-15T07:00:00Z,NA,8900
CDEC,VIN,1999-08-16T07:00:00Z,NA,8612
CDEC,VIN,1999-08-17T07:00:00Z,NA,8570
CDEC,VIN,1999-08-18T07:00:00Z,NA,8320
CDEC,VIN,1999-08-19T07:00:00Z,NA,8180
CDEC,VIN,1999-08-20T07:00:00Z,NA,8151
CDEC,VIN,1999-08-21T07:00:00Z,NA,8140
CDEC,VIN,1999-08-22T07:00:00Z,NA,8115
CDEC,VIN,1999-08-23T07:00:00Z,NA,8164
CDEC,VIN,1999-08-24T07:00:00Z,NA,8120
CDEC,VIN,1999-08-25T07:00:00Z,NA,8135
CDEC,VIN,1999-08-26T07:00:00Z,NA,8212
CDEC,VIN,1999-08-27T07:00:00Z,NA,8176
CDEC,VIN,1999-08-28T07:00:00Z,NA,8236
CDEC,VIN,1999-08-29T07:00:00Z,NA,8224
CDEC,VIN,1999-08-30T07:00:00Z,NA,8222
CDEC,VIN,1999-08-31T07:00:00Z,NA,8270
CDEC,VIN,1999-09-01T07:00:00Z,NA,8400
CDEC,VIN,1999-09-02T07:00:00Z,NA,8395
CDEC,VIN,1999-09-03T07:00:00Z,NA,8272
CDEC,VIN,1999-09-04T07:00:00Z,NA,8105
CDEC,VIN,1999-09-05T07:00:00Z,NA,8317
CDEC,VIN,1999-09-06T07:00:00Z,NA,8319
CDEC,VIN,1999-09-07T07:00:00Z,NA,8099
CDEC,VIN,1999-09-08T07:00:00Z,NA,7931
CDEC,VIN,1999-09-09T07:00:00Z,NA,8131
CDEC,VIN,1999-09-10T07:00:00Z,NA,8210
