STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BTC,D,41,M FLOW,20081027 0000,20081027 0000,5698, ,CFS
BTC,D,41,M FLOW,20081028 0000,20081028 0000,5979, ,CFS
BTC,D,41,M FLOW,20081029 0000,20081029 0000,6076, ,CFS
BTC,D,41,M FLOW,20081030 0000,20081030 0000,6201, ,CFS
BTC,D,41,M FLOW,20081031 0000,20081031 0000,6634, ,CFS
BTC,D,41,M FLOW,20081101 0000,20081101 0000,7172, ,CFS
BTC,D,41,M FLOW,20081102 0000,20081102 0000,7416, ,CFS
BTC,D,41,M FLOW,20081103 0000,20081103 0000,7557, ,CFS
BTC,D,41,M FLOW,20081104 0000,20081104 0000,7746, ,CFS
BTC,D,41,M FLOW,20081105 0000,20081105 0000,7646, ,CFS
BTC,D,41,M FLOW,20081106 0000,20081106 0000,6950, ,CFS
BTC,D,41,M FLOW,20081107 0000,20081107 0000,6658, ,CFS
BTC,D,41,M FLOW,20081108 0000,20081108 0000,6435, ,CFS
BTC,D,41,M FLOW,20081109 0000,20081109 0000,6309, ,CFS
BTC,D,41,M FLOW,20081110 0000,20081110 0000,6294, ,CFS
BTC,D,41,M FLOW,20081111 0000,20081111 0000,6088, ,CFS
BTC,D,41,M FLOW,20081112 0000,20081112 0000,6053, ,CFS
BTC,D,41,M FLOW,20081113 0000,20081113 0000,6008, ,CFS
BTC,D,41,M FLOW,20081114 0000,20081114 0000,5954, ,CFS
BTC,D,41,M FLOW,20081115 0000,20081115 0000,5871, ,CFS
BTC,D,41,M FLOW,20081116 0000,20081116 0000,5579, ,CFS
BTC,D,41,M FLOW,20081117 0000,20081117 0000,5290, ,CFS
BTC,D,41,M FLOW,20081118 0000,20081118 0000,5161, ,CFS
BTC,D,41,M FLOW,20081119 0000,20081119 0000,5038, ,CFS
BTC,D,41,M FLOW,20081120 0000,20081120 0000,4970, ,CFS
BTC,D,41,M FLOW,20081121 0000,20081121 0000,4844, ,CFS
BTC,D,41,M FLOW,20081122 0000,20081122 0000,4686, ,CFS
BTC,D,41,M FLOW,20081123 0000,20081123 0000,4702, ,CFS
BTC,D,41,M FLOW,20081124 0000,20081124 0000,4618, ,CFS
BTC,D,41,M FLOW,20081125 0000,20081125 0000,4593, ,CFS
BTC,D,41,M FLOW,20081126 0000,20081126 0000,4608, ,CFS
BTC,D,41,M FLOW,20081127 0000,20081127 0000,4599, ,CFS
BTC,D,41,M FLOW,20081128 0000,20081128 0000,4503, ,CFS
BTC,D,41,M FLOW,20081129 0000,20081129 0000,4498, ,CFS
BTC,D,41,M FLOW,20081130 0000,20081130 0000,4509, ,CFS
BTC,D,41,M FLOW,20081201 0000,20081201 0000,4511, ,CFS
BTC,D,41,M FLOW,20081202 0000,20081202 0000,4543, ,CFS
BTC,D,41,M FLOW,20081203 0000,20081203 0000,4543, ,CFS
BTC,D,41,M FLOW,20081204 0000,20081204 0000,4577, ,CFS
BTC,D,41,M FLOW,20081205 0000,20081205 0000,4618, ,CFS
BTC,D,41,M FLOW,20081206 0000,20081206 0000,4622, ,CFS
BTC,D,41,M FLOW,20081207 0000,20081207 0000,4556, ,CFS
BTC,D,41,M FLOW,20081208 0000,20081208 0000,4558, ,CFS
BTC,D,41,M FLOW,20081209 0000,20081209 0000,4489, ,CFS
BTC,D,41,M FLOW,20081210 0000,20081210 0000,4386, ,CFS
BTC,D,41,M FLOW,20081211 0000,20081211 0000,4348, ,CFS
BTC,D,41,M FLOW,20081212 0000,20081212 0000,4345, ,CFS
BTC,D,41,M FLOW,20081213 0000,20081213 0000,4415, ,CFS
BTC,D,41,M FLOW,20081214 0000,20081214 0000,4555, ,CFS
BTC,D,41,M FLOW,20081215 0000,20081215 0000,4663, ,CFS
BTC,D,41,M FLOW,20081216 0000,20081216 0000,4645, ,CFS
BTC,D,41,M FLOW,20081217 0000,20081217 0000,4523, ,CFS
BTC,D,41,M FLOW,20081218 0000,20081218 0000,4478, ,CFS
BTC,D,41,M FLOW,20081219 0000,20081219 0000,4433, ,CFS
BTC,D,41,M FLOW,20081220 0000,20081220 0000,4564, ,CFS
BTC,D,41,M FLOW,20081221 0000,20081221 0000,4647, ,CFS
BTC,D,41,M FLOW,20081222 0000,20081222 0000,4682, ,CFS
BTC,D,41,M FLOW,20081223 0000,20081223 0000,5015, ,CFS
BTC,D,41,M FLOW,20081224 0000,20081224 0000,5022, ,CFS
BTC,D,41,M FLOW,20081225 0000,20081225 0000,5869, ,CFS
BTC,D,41,M FLOW,20081226 0000,20081226 0000,9615, ,CFS
BTC,D,41,M FLOW,20081227 0000,20081227 0000,6280, ,CFS
BTC,D,41,M FLOW,20081228 0000,20081228 0000,5475, ,CFS
BTC,D,41,M FLOW,20081229 0000,20081229 0000,5179, ,CFS
BTC,D,41,M FLOW,20081230 0000,20081230 0000,5388, ,CFS
BTC,D,41,M FLOW,20081231 0000,20081231 0000,5317, ,CFS
BTC,D,41,M FLOW,20090101 0000,20090101 0000,5187, ,CFS
BTC,D,41,M FLOW,20090102 0000,20090102 0000,4939, ,CFS
BTC,D,41,M FLOW,20090103 0000,20090103 0000,4984, ,CFS
BTC,D,41,M FLOW,20090104 0000,20090104 0000,5431, ,CFS
BTC,D,41,M FLOW,20090105 0000,20090105 0000,4955, ,CFS
BTC,D,41,M FLOW,20090106 0000,20090106 0000,4728, ,CFS
BTC,D,41,M FLOW,20090107 0000,20090107 0000,4632, ,CFS
BTC,D,41,M FLOW,20090108 0000,20090108 0000,4616, ,CFS
BTC,D,41,M FLOW,20090109 0000,20090109 0000,4570, ,CFS
BTC,D,41,M FLOW,20090110 0000,20090110 0000,4588, ,CFS
BTC,D,41,M FLOW,20090111 0000,20090111 0000,4572, ,CFS
BTC,D,41,M FLOW,20090112 0000,20090112 0000,4506, ,CFS
BTC,D,41,M FLOW,20090113 0000,20090113 0000,4420, ,CFS
BTC,D,41,M FLOW,20090114 0000,20090114 0000,4444, ,CFS
BTC,D,41,M FLOW,20090115 0000,20090115 0000,4328, ,CFS
BTC,D,41,M FLOW,20090116 0000,20090116 0000,4276, ,CFS
BTC,D,41,M FLOW,20090117 0000,20090117 0000,4218, ,CFS
BTC,D,41,M FLOW,20090118 0000,20090118 0000,4177, ,CFS
BTC,D,41,M FLOW,20090119 0000,20090119 0000,4155, ,CFS
BTC,D,41,M FLOW,20090120 0000,20090120 0000,4174, ,CFS
BTC,D,41,M FLOW,20090121 0000,20090121 0000,4157, ,CFS
BTC,D,41,M FLOW,20090122 0000,20090122 0000,4150, ,CFS
BTC,D,41,M FLOW,20090123 0000,20090123 0000,4326, ,CFS
BTC,D,41,M FLOW,20090124 0000,20090124 0000,4605, ,CFS
BTC,D,41,M FLOW,20090125 0000,20090125 0000,7660, ,CFS
BTC,D,41,M FLOW,20090126 0000,20090126 0000,7647, ,CFS
BTC,D,41,M FLOW,20090127 0000,20090127 0000,6069, ,CFS
BTC,D,41,M FLOW,20090128 0000,20090128 0000,5310, ,CFS
BTC,D,41,M FLOW,20090129 0000,20090129 0000,5008, ,CFS
BTC,D,41,M FLOW,20090130 0000,20090130 0000,4842, ,CFS
BTC,D,41,M FLOW,20090131 0000,20090131 0000,4717, ,CFS
BTC,D,41,M FLOW,20090201 0000,20090201 0000,4666, ,CFS
BTC,D,41,M FLOW,20090202 0000,20090202 0000,4828, ,CFS
BTC,D,41,M FLOW,20090203 0000,20090203 0000,4619, ,CFS
BTC,D,41,M FLOW,20090204 0000,20090204 0000,4532, ,CFS
BTC,D,41,M FLOW,20090205 0000,20090205 0000,4943, ,CFS
BTC,D,41,M FLOW,20090206 0000,20090206 0000,4904, ,CFS
BTC,D,41,M FLOW,20090207 0000,20090207 0000,5098, ,CFS
BTC,D,41,M FLOW,20090208 0000,20090208 0000,4795, ,CFS
BTC,D,41,M FLOW,20090209 0000,20090209 0000,4878, ,CFS
BTC,D,41,M FLOW,20090210 0000,20090210 0000,5246, ,CFS
BTC,D,41,M FLOW,20090211 0000,20090211 0000,4976, ,CFS
BTC,D,41,M FLOW,20090212 0000,20090212 0000,5325, ,CFS
BTC,D,41,M FLOW,20090213 0000,20090213 0000,6322, ,CFS
BTC,D,41,M FLOW,20090214 0000,20090214 0000,7543, ,CFS
BTC,D,41,M FLOW,20090215 0000,20090215 0000,7834, ,CFS
BTC,D,41,M FLOW,20090216 0000,20090216 0000,21516, ,CFS
BTC,D,41,M FLOW,20090217 0000,20090217 0000,39113, ,CFS
BTC,D,41,M FLOW,20090218 0000,20090218 0000,46961, ,CFS
BTC,D,41,M FLOW,20090219 0000,20090219 0000,24393, ,CFS
BTC,D,41,M FLOW,20090220 0000,20090220 0000,12325, ,CFS
BTC,D,41,M FLOW,20090221 0000,20090221 0000,9652, ,CFS
BTC,D,41,M FLOW,20090222 0000,20090222 0000,10467, ,CFS
BTC,D,41,M FLOW,20090223 0000,20090223 0000,30858, ,CFS
BTC,D,41,M FLOW,20090224 0000,20090224 0000,31459, ,CFS
BTC,D,41,M FLOW,20090225 0000,20090225 0000,23315, ,CFS
BTC,D,41,M FLOW,20090226 0000,20090226 0000,15108, ,CFS
BTC,D,41,M FLOW,20090227 0000,20090227 0000,13964, ,CFS
BTC,D,41,M FLOW,20090228 0000,20090228 0000,11446, ,CFS
BTC,D,41,M FLOW,20090301 0000,20090301 0000,10672, ,CFS
BTC,D,41,M FLOW,20090302 0000,20090302 0000,28374, ,CFS
BTC,D,41,M FLOW,20090303 0000,20090303 0000,41086, ,CFS
BTC,D,41,M FLOW,20090304 0000,20090304 0000,29187, ,CFS
BTC,D,41,M FLOW,20090305 0000,20090305 0000,20675, ,CFS
BTC,D,41,M FLOW,20090306 0000,20090306 0000,16694, ,CFS
BTC,D,41,M FLOW,20090307 0000,20090307 0000,13066, ,CFS
BTC,D,41,M FLOW,20090308 0000,20090308 0000,11092, ,CFS
BTC,D,41,M FLOW,20090309 0000,20090309 0000,9958, ,CFS
BTC,D,41,M FLOW,20090310 0000,20090310 0000,9062, ,CFS
BTC,D,41,M FLOW,20090311 0000,20090311 0000,8351, ,CFS
BTC,D,41,M FLOW,20090312 0000,20090312 0000,7918, ,CFS
BTC,D,41,M FLOW,20090313 0000,20090313 0000,7558, ,CFS
BTC,D,41,M FLOW,20090314 0000,20090314 0000,7282, ,CFS
BTC,D,41,M FLOW,20090315 0000,20090315 0000,7120, ,CFS
BTC,D,41,M FLOW,20090316 0000,20090316 0000,7053, ,CFS
BTC,D,41,M FLOW,20090317 0000,20090317 0000,9680, ,CFS
BTC,D,41,M FLOW,20090318 0000,20090318 0000,10162, ,CFS
BTC,D,41,M FLOW,20090319 0000,20090319 0000,8509, ,CFS
BTC,D,41,M FLOW,20090320 0000,20090320 0000,7860, ,CFS
BTC,D,41,M FLOW,20090321 0000,20090321 0000,7620, ,CFS
BTC,D,41,M FLOW,20090322 0000,20090322 0000,7451, ,CFS
BTC,D,41,M FLOW,20090323 0000,20090323 0000,7326, ,CFS
BTC,D,41,M FLOW,20090324 0000,20090324 0000,7042, ,CFS
BTC,D,41,M FLOW,20090325 0000,20090325 0000,6754, ,CFS
BTC,D,41,M FLOW,20090326 0000,20090326 0000,6558, ,CFS
BTC,D,41,M FLOW,20090327 0000,20090327 0000,6455, ,CFS
BTC,D,41,M FLOW,20090328 0000,20090328 0000,6465, ,CFS
BTC,D,41,M FLOW,20090329 0000,20090329 0000,6410, ,CFS
BTC,D,41,M FLOW,20090330 0000,20090330 0000,6415, ,CFS
BTC,D,41,M FLOW,20090331 0000,20090331 0000,6160, ,CFS
BTC,D,41,M FLOW,20090401 0000,20090401 0000,5802, ,CFS
BTC,D,41,M FLOW,20090402 0000,20090402 0000,6061, ,CFS
BTC,D,41,M FLOW,20090403 0000,20090403 0000,6388, ,CFS
BTC,D,41,M FLOW,20090404 0000,20090404 0000,6109, ,CFS
BTC,D,41,M FLOW,20090405 0000,20090405 0000,6014, ,CFS
BTC,D,41,M FLOW,20090406 0000,20090406 0000,5966, ,CFS
BTC,D,41,M FLOW,20090407 0000,20090407 0000,5935, ,CFS
BTC,D,41,M FLOW,20090408 0000,20090408 0000,5864, ,CFS
BTC,D,41,M FLOW,20090409 0000,20090409 0000,6171, ,CFS
BTC,D,41,M FLOW,20090410 0000,20090410 0000,6598, ,CFS
BTC,D,41,M FLOW,20090411 0000,20090411 0000,7019, ,CFS
BTC,D,41,M FLOW,20090412 0000,20090412 0000,6837, ,CFS
BTC,D,41,M FLOW,20090413 0000,20090413 0000,6620, ,CFS
BTC,D,41,M FLOW,20090414 0000,20090414 0000,6389, ,CFS
BTC,D,41,M FLOW,20090415 0000,20090415 0000,6219, ,CFS
BTC,D,41,M FLOW,20090416 0000,20090416 0000,6163, ,CFS
BTC,D,41,M FLOW,20090417 0000,20090417 0000,5846, ,CFS
BTC,D,41,M FLOW,20090418 0000,20090418 0000,5537, ,CFS
BTC,D,41,M FLOW,20090419 0000,20090419 0000,5678, ,CFS
BTC,D,41,M FLOW,20090420 0000,20090420 0000,5650, ,CFS
BTC,D,41,M FLOW,20090421 0000,20090421 0000,5374, ,CFS
BTC,D,41,M FLOW,20090422 0000,20090422 0000,5351, ,CFS
BTC,D,41,M FLOW,20090423 0000,20090423 0000,5305, ,CFS
BTC,D,41,M FLOW,20090424 0000,20090424 0000,5442, ,CFS
BTC,D,41,M FLOW,20090425 0000,20090425 0000,5449, ,CFS
BTC,D,41,M FLOW,20090426 0000,20090426 0000,5440, ,CFS
BTC,D,41,M FLOW,20090427 0000,20090427 0000,5359, ,CFS
BTC,D,41,M FLOW,20090428 0000,20090428 0000,5435, ,CFS
BTC,D,41,M FLOW,20090429 0000,20090429 0000,5437, ,CFS
BTC,D,41,M FLOW,20090430 0000,20090430 0000,5537, ,CFS
BTC,D,41,M FLOW,20090501 0000,20090501 0000,5701, ,CFS
BTC,D,41,M FLOW,20090502 0000,20090502 0000,6377, ,CFS
BTC,D,41,M FLOW,20090503 0000,20090503 0000,7908, ,CFS
BTC,D,41,M FLOW,20090504 0000,20090504 0000,9789, ,CFS
BTC,D,41,M FLOW,20090505 0000,20090505 0000,10358, ,CFS
BTC,D,41,M FLOW,20090506 0000,20090506 0000,14118, ,CFS
BTC,D,41,M FLOW,20090507 0000,20090507 0000,11531, ,CFS
BTC,D,41,M FLOW,20090508 0000,20090508 0000,9817, ,CFS
BTC,D,41,M FLOW,20090509 0000,20090509 0000,8549, ,CFS
BTC,D,41,M FLOW,20090510 0000,20090510 0000,7749, ,CFS
BTC,D,41,M FLOW,20090511 0000,20090511 0000,7307, ,CFS
BTC,D,41,M FLOW,20090512 0000,20090512 0000,6754, ,CFS
BTC,D,41,M FLOW,20090513 0000,20090513 0000,6359, ,CFS
BTC,D,41,M FLOW,20090514 0000,20090514 0000,6104, ,CFS
BTC,D,41,M FLOW,20090515 0000,20090515 0000,6254, ,CFS
BTC,D,41,M FLOW,20090516 0000,20090516 0000,6598, ,CFS
BTC,D,41,M FLOW,20090517 0000,20090517 0000,6797, ,CFS
BTC,D,41,M FLOW,20090518 0000,20090518 0000,6751, ,CFS
BTC,D,41,M FLOW,20090519 0000,20090519 0000,6679, ,CFS
BTC,D,41,M FLOW,20090520 0000,20090520 0000,6506, ,CFS
BTC,D,41,M FLOW,20090521 0000,20090521 0000,6465, ,CFS
BTC,D,41,M FLOW,20090522 0000,20090522 0000,6366, ,CFS
BTC,D,41,M FLOW,20090523 0000,20090523 0000,6280, ,CFS
BTC,D,41,M FLOW,20090524 0000,20090524 0000,6121, ,CFS
BTC,D,41,M FLOW,20090525 0000,20090525 0000,6123, ,CFS
BTC,D,41,M FLOW,20090526 0000,20090526 0000,6166, ,CFS
BTC,D,41,M FLOW,20090527 0000,20090527 0000,6250, ,CFS
BTC,D,41,M FLOW,20090528 0000,20090528 0000,6115, ,CFS
BTC,D,41,M FLOW,20090529 0000,20090529 0000,6113, ,CFS
BTC,D,41,M FLOW,20090530 0000,20090530 0000,6009, ,CFS
BTC,D,41,M FLOW,20090531 0000,20090531 0000,5939, ,CFS
BTC,D,41,M FLOW,20090601 0000,20090601 0000,5886, ,CFS
BTC,D,41,M FLOW,20090602 0000,20090602 0000,6260, ,CFS
BTC,D,41,M FLOW,20090603 0000,20090603 0000,6367, ,CFS
BTC,D,41,M FLOW,20090604 0000,20090604 0000,7159, ,CFS
BTC,D,41,M FLOW,20090605 0000,20090605 0000,6764, ,CFS
BTC,D,41,M FLOW,20090606 0000,20090606 0000,7331, ,CFS
BTC,D,41,M FLOW,20090607 0000,20090607 0000,7642, ,CFS
BTC,D,41,M FLOW,20090608 0000,20090608 0000,7769, ,CFS
BTC,D,41,M FLOW,20090609 0000,20090609 0000,7697, ,CFS
BTC,D,41,M FLOW,20090610 0000,20090610 0000,7358, ,CFS
BTC,D,41,M FLOW,20090611 0000,20090611 0000,7410, ,CFS
BTC,D,41,M FLOW,20090612 0000,20090612 0000,7783, ,CFS
BTC,D,41,M FLOW,20090613 0000,20090613 0000,7194, ,CFS
BTC,D,41,M FLOW,20090614 0000,20090614 0000,7445, ,CFS
BTC,D,41,M FLOW,20090615 0000,20090615 0000,7131, ,CFS
BTC,D,41,M FLOW,20090616 0000,20090616 0000,6687, ,CFS
BTC,D,41,M FLOW,20090617 0000,20090617 0000,7070, ,CFS
BTC,D,41,M FLOW,20090618 0000,20090618 0000,6891, ,CFS
BTC,D,41,M FLOW,20090619 0000,20090619 0000,6747, ,CFS
BTC,D,41,M FLOW,20090620 0000,20090620 0000,6961, ,CFS
BTC,D,41,M FLOW,20090621 0000,20090621 0000,6893, ,CFS
BTC,D,41,M FLOW,20090622 0000,20090622 0000,6940, ,CFS
BTC,D,41,M FLOW,20090623 0000,20090623 0000,6870, ,CFS
BTC,D,41,M FLOW,20090624 0000,20090624 0000,7165, ,CFS
BTC,D,41,M FLOW,20090625 0000,20090625 0000,7137, ,CFS
BTC,D,41,M FLOW,20090626 0000,20090626 0000,7151, ,CFS
BTC,D,41,M FLOW,20090627 0000,20090627 0000,7362, ,CFS
BTC,D,41,M FLOW,20090628 0000,20090628 0000,7389, ,CFS
BTC,D,41,M FLOW,20090629 0000,20090629 0000,7231, ,CFS
BTC,D,41,M FLOW,20090630 0000,20090630 0000,7284, ,CFS
BTC,D,41,M FLOW,20090701 0000,20090701 0000,7325, ,CFS
BTC,D,41,M FLOW,20090702 0000,20090702 0000,7669, ,CFS
BTC,D,41,M FLOW,20090703 0000,20090703 0000,7854, ,CFS
BTC,D,41,M FLOW,20090704 0000,20090704 0000,7807, ,CFS
BTC,D,41,M FLOW,20090705 0000,20090705 0000,7934, ,CFS
BTC,D,41,M FLOW,20090706 0000,20090706 0000,7998, ,CFS
BTC,D,41,M FLOW,20090707 0000,20090707 0000,8083, ,CFS
BTC,D,41,M FLOW,20090708 0000,20090708 0000,8065, ,CFS
BTC,D,41,M FLOW,20090709 0000,20090709 0000,8171, ,CFS
BTC,D,41,M FLOW,20090710 0000,20090710 0000,8126, ,CFS
BTC,D,41,M FLOW,20090711 0000,20090711 0000,8119, ,CFS
BTC,D,41,M FLOW,20090712 0000,20090712 0000,8249, ,CFS
BTC,D,41,M FLOW,20090713 0000,20090713 0000,8293, ,CFS
BTC,D,41,M FLOW,20090714 0000,20090714 0000,8310, ,CFS
BTC,D,41,M FLOW,20090715 0000,20090715 0000,8233, ,CFS
BTC,D,41,M FLOW,20090716 0000,20090716 0000,8072, ,CFS
BTC,D,41,M FLOW,20090717 0000,20090717 0000,8064, ,CFS
BTC,D,41,M FLOW,20090718 0000,20090718 0000,8054, ,CFS
BTC,D,41,M FLOW,20090719 0000,20090719 0000,8168, ,CFS
BTC,D,41,M FLOW,20090720 0000,20090720 0000,7962, ,CFS
BTC,D,41,M FLOW,20090721 0000,20090721 0000,7949, ,CFS
BTC,D,41,M FLOW,20090722 0000,20090722 0000,8021, ,CFS
BTC,D,41,M FLOW,20090723 0000,20090723 0000,8179, ,CFS
BTC,D,41,M FLOW,20090724 0000,20090724 0000,8057, ,CFS
BTC,D,41,M FLOW,20090725 0000,20090725 0000,8190, ,CFS
BTC,D,41,M FLOW,20090726 0000,20090726 0000,8130, ,CFS
BTC,D,41,M FLOW,20090727 0000,20090727 0000,8189, ,CFS
BTC,D,41,M FLOW,20090728 0000,20090728 0000,8340, ,CFS
BTC,D,41,M FLOW,20090729 0000,20090729 0000,8373, ,CFS
BTC,D,41,M FLOW,20090730 0000,20090730 0000,8343, ,CFS
BTC,D,41,M FLOW,20090731 0000,20090731 0000,8250, ,CFS
BTC,D,41,M FLOW,20090801 0000,20090801 0000,8157, ,CFS
BTC,D,41,M FLOW,20090802 0000,20090802 0000,8081, ,CFS
BTC,D,41,M FLOW,20090803 0000,20090803 0000,7956, ,CFS
BTC,D,41,M FLOW,20090804 0000,20090804 0000,8055, ,CFS
BTC,D,41,M FLOW,20090805 0000,20090805 0000,8058, ,CFS
BTC,D,41,M FLOW,20090806 0000,20090806 0000,7991, ,CFS
BTC,D,41,M FLOW,20090807 0000,20090807 0000,8080, ,CFS
BTC,D,41,M FLOW,20090808 0000,20090808 0000,8005, ,CFS
BTC,D,41,M FLOW,20090809 0000,20090809 0000,7968, ,CFS
BTC,D,41,M FLOW,20090810 0000,20090810 0000,7953, ,CFS
BTC,D,41,M FLOW,20090811 0000,20090811 0000,7916, ,CFS
BTC,D,41,M FLOW,20090812 0000,20090812 0000,7871, ,CFS
BTC,D,41,M FLOW,20090813 0000,20090813 0000,7713, ,CFS
BTC,D,41,M FLOW,20090814 0000,20090814 0000,7733, ,CFS
BTC,D,41,M FLOW,20090815 0000,20090815 0000,7636, ,CFS
BTC,D,41,M FLOW,20090816 0000,20090816 0000,7441, ,CFS
BTC,D,41,M FLOW,20090817 0000,20090817 0000,7257, ,CFS
BTC,D,41,M FLOW,20090818 0000,20090818 0000,7286, ,CFS
BTC,D,41,M FLOW,20090819 0000,20090819 0000,7303, ,CFS
BTC,D,41,M FLOW,20090820 0000,20090820 0000,7275, ,CFS
BTC,D,41,M FLOW,20090821 0000,20090821 0000,7301, ,CFS
BTC,D,41,M FLOW,20090822 0000,20090822 0000,7414, ,CFS
BTC,D,41,M FLOW,20090823 0000,20090823 0000,7263, ,CFS
BTC,D,41,M FLOW,20090824 0000,20090824 0000,7359, ,CFS
BTC,D,41,M FLOW,20090825 0000,20090825 0000,7182, ,CFS
BTC,D,41,M FLOW,20090826 0000,20090826 0000,7302, ,CFS
BTC,D,41,M FLOW,20090827 0000,20090827 0000,7498, ,CFS
BTC,D,41,M FLOW,20090828 0000,20090828 0000,7447, ,CFS
BTC,D,41,M FLOW,20090829 0000,20090829 0000,7228, ,CFS
BTC,D,41,M FLOW,20090830 0000,20090830 0000,7102, ,CFS
BTC,D,41,M FLOW,20090831 0000,20090831 0000,7066, ,CFS
BTC,D,41,M FLOW,20090901 0000,20090901 0000,6903, ,CFS
BTC,D,41,M FLOW,20090902 0000,20090902 0000,7855, ,CFS
BTC,D,41,M FLOW,20090903 0000,20090903 0000,7455, ,CFS
BTC,D,41,M FLOW,20090904 0000,20090904 0000,6836, ,CFS
BTC,D,41,M FLOW,20090905 0000,20090905 0000,6400, ,CFS
BTC,D,41,M FLOW,20090906 0000,20090906 0000,6430, ,CFS
BTC,D,41,M FLOW,20090907 0000,20090907 0000,6460, ,CFS
BTC,D,41,M FLOW,20090908 0000,20090908 0000,6630, ,CFS
BTC,D,41,M FLOW,20090909 0000,20090909 0000,6600, ,CFS
BTC,D,41,M FLOW,20090910 0000,20090910 0000,6410, ,CFS
BTC,D,41,M FLOW,20090911 0000,20090911 0000,6546, ,CFS
BTC,D,41,M FLOW,20090912 0000,20090912 0000,6732, ,CFS
BTC,D,41,M FLOW,20090913 0000,20090913 0000,6640, ,CFS
BTC,D,41,M FLOW,20090914 0000,20090914 0000,6594, ,CFS
BTC,D,41,M FLOW,20090915 0000,20090915 0000,6354, ,CFS
BTC,D,41,M FLOW,20090916 0000,20090916 0000,6270, ,CFS
BTC,D,41,M FLOW,20090917 0000,20090917 0000,6325, ,CFS
BTC,D,41,M FLOW,20090918 0000,20090918 0000,6235, ,CFS
BTC,D,41,M FLOW,20090919 0000,20090919 0000,5990, ,CFS
BTC,D,41,M FLOW,20090920 0000,20090920 0000,5951, ,CFS
BTC,D,41,M FLOW,20090921 0000,20090921 0000,6006, ,CFS
BTC,D,41,M FLOW,20090922 0000,20090922 0000,5837, ,CFS
BTC,D,41,M FLOW,20090923 0000,20090923 0000,5712, ,CFS
BTC,D,41,M FLOW,20090924 0000,20090924 0000,5788, ,CFS
BTC,D,41,M FLOW,20090925 0000,20090925 0000,5698, ,CFS
BTC,D,41,M FLOW,20090926 0000,20090926 0000,5477, ,CFS
BTC,D,41,M FLOW,20090927 0000,20090927 0000,5314, ,CFS
BTC,D,41,M FLOW,20090928 0000,20090928 0000,5297, ,CFS
BTC,D,41,M FLOW,20090929 0000,20090929 0000,5257, ,CFS
BTC,D,41,M FLOW,20090930 0000,20090930 0000,5330, ,CFS
BTC,D,41,M FLOW,20091001 0000,20091001 0000,5272, ,CFS
BTC,D,41,M FLOW,20091002 0000,20091002 0000,5211, ,CFS
BTC,D,41,M FLOW,20091003 0000,20091003 0000,5169, ,CFS
BTC,D,41,M FLOW,20091004 0000,20091004 0000,5109, ,CFS
BTC,D,41,M FLOW,20091005 0000,20091005 0000,4960, ,CFS
BTC,D,41,M FLOW,20091006 0000,20091006 0000,4863, ,CFS
BTC,D,41,M FLOW,20091007 0000,20091007 0000,4915, ,CFS
BTC,D,41,M FLOW,20091008 0000,20091008 0000,4794, ,CFS
BTC,D,41,M FLOW,20091009 0000,20091009 0000,4846, ,CFS
BTC,D,41,M FLOW,20091010 0000,20091010 0000,4802, ,CFS
BTC,D,41,M FLOW,20091011 0000,20091011 0000,4763, ,CFS
BTC,D,41,M FLOW,20091012 0000,20091012 0000,4717, ,CFS
BTC,D,41,M FLOW,20091013 0000,20091013 0000,5135, ,CFS
BTC,D,41,M FLOW,20091014 0000,20091014 0000,---, ,CFS
BTC,D,41,M FLOW,20091015 0000,20091015 0000,6253, ,CFS
BTC,D,41,M FLOW,20091016 0000,20091016 0000,6051, ,CFS
BTC,D,41,M FLOW,20091017 0000,20091017 0000,5592, ,CFS
BTC,D,41,M FLOW,20091018 0000,20091018 0000,5349, ,CFS
BTC,D,41,M FLOW,20091019 0000,20091019 0000,5282, ,CFS
BTC,D,41,M FLOW,20091020 0000,20091020 0000,6044, ,CFS
BTC,D,41,M FLOW,20091021 0000,20091021 0000,5644, ,CFS
BTC,D,41,M FLOW,20091022 0000,20091022 0000,5370, ,CFS
BTC,D,41,M FLOW,20091023 0000,20091023 0000,5346, ,CFS
BTC,D,41,M FLOW,20091024 0000,20091024 0000,5263, ,CFS
BTC,D,41,M FLOW,20091025 0000,20091025 0000,5123, ,CFS
BTC,D,41,M FLOW,20091026 0000,20091026 0000,5051, ,CFS
BTC,D,41,M FLOW,20091027 0000,20091027 0000,5007, ,CFS
BTC,D,41,M FLOW,20091028 0000,20091028 0000,4841, ,CFS
BTC,D,41,M FLOW,20091029 0000,20091029 0000,4801, ,CFS
BTC,D,41,M FLOW,20091030 0000,20091030 0000,4835, ,CFS
BTC,D,41,M FLOW,20091031 0000,20091031 0000,4918, ,CFS
BTC,D,41,M FLOW,20091101 0000,20091101 0000,4975, ,CFS
BTC,D,41,M FLOW,20091102 0000,20091102 0000,5090, ,CFS
BTC,D,41,M FLOW,20091103 0000,20091103 0000,5108, ,CFS
BTC,D,41,M FLOW,20091104 0000,20091104 0000,5025, ,CFS
BTC,D,41,M FLOW,20091105 0000,20091105 0000,5090, ,CFS
BTC,D,41,M FLOW,20091106 0000,20091106 0000,5040, ,CFS
